CustomerKey,CustomerAlternateKey,FirstName,MiddleInitial,LastName,MaritalStatus,Gender,DateOfBirth,PhoneNumber,StreetAddress,City,StateProvinceCode,StateProvinceName,CountryCode,CountryName,PostCode 
14444,AW00014444,Patrick,L,Sanders,M,M,1965-03-11,467-555-0111,4006 Sullivan Ave.,Mill Valley,CA,California,US,United States,94941
14445,AW00014445,Benjamin,R,Henderson,M,M,1965-10-23,226-555-0146,7588 Deerfield Dr,Palo Alto,CA,California,US,United States,94303
14446,AW00014446,Jeremiah,A,Johnson,M,M,1964-08-09,958-555-0174,9328 Attic Rd,Royal Oak,BC,British Columbia,CA,Canada,V8X
14447,AW00014447,Madison,,Alexander,S,F,1964-01-05,307-555-0199,4995 North Civic Drive,Bellingham,WA,Washington,US,United States,98225
14448,AW00014448,Lauren,,Butler,M,F,1964-12-25,463-555-0152,8152 Claudia Dr.,Corvallis,OR,Oregon,US,United States,97330
14449,AW00014449,Logan,S,Jenkins,S,M,1964-05-10,733-555-0189,3484 Chocolate Court,Marysville,WA,Washington,US,United States,98270
14450,AW00014450,Kevin,R,Butler,M,M,1964-04-09,292-555-0173,602 Columbia River Ct,Imperial Beach,CA,California,US,United States,91932
14451,AW00014451,Tyler,,Moore,S,M,1964-06-01,604-555-0191,9564 Wiget Lane,Lakewood,CA,California,US,United States,90712
14452,AW00014452,Alex,A,Gonzalez,M,M,1956-09-17,174-555-0195,3024 W Lake Drive,Puyallup,WA,Washington,US,United States,98371
14453,AW00014453,Jesse,,Scott,S,M,1956-08-12,557-555-0165,1013 Holiday Hills Dr.,Bremerton,WA,Washington,US,United States,98312
14454,AW00014454,Kayla,,Anderson,M,F,1934-11-18,367-555-0178,6566 Pinole Valley Rd.,La Jolla,CA,California,US,United States,92806
14455,AW00014455,Alexandra,,Mitchell,M,F,1963-03-17,196-555-0198,1987 Jennifer Way,Metchosin,BC,British Columbia,CA,Canada,V9
14456,AW00014456,Benjamin,,Walker,S,M,1963-03-11,187-555-0148,24 Megan Dr.,Sedro Woolley,WA,Washington,US,United States,98284
14457,AW00014457,Thomas,S,White,M,M,1963-02-07,332-555-0114,5825 Banyan Way,La Jolla,CA,California,US,United States,92806
14458,AW00014458,Jordan,K,Yang,M,M,1962-06-04,189-555-0188,1544 Quiz Street,Royal Oak,BC,British Columbia,CA,Canada,V8X
14459,AW00014459,Cody,C,Gray,S,M,1962-06-09,430-555-0114,6415 Mayda Way,Vancouver,BC,British Columbia,CA,Canada,V7L 4J4
14460,AW00014460,Jose,,Long,M,M,1962-10-08,669-555-0153,4279 Patricia Ave,Everett,WA,Washington,US,United States,98201
14461,AW00014461,Chloe,,Gonzalez,M,F,1962-11-13,300-555-0119,1348 Montego,Spokane,WA,Washington,US,United States,99202
14462,AW00014462,Beth,,Sanz,M,F,1962-07-02,570-555-0136,7207 St. Andrews Way,Beverly Hills,CA,California,US,United States,90210
14463,AW00014463,Julia,V,Patterson,M,F,1962-10-10,233-555-0146,3769 Loma Linda,Coronado,CA,California,US,United States,92118
14464,AW00014464,Elizabeth,J,Price,M,F,1962-06-27,160-555-0144,791 South Villa Way,San Carlos,CA,California,US,United States,94070
14465,AW00014465,Dakota,M,Patterson,M,M,1961-02-21,922-555-0147,9274 Dayton Court,Lake Oswego,OR,Oregon,US,United States,97034
14466,AW00014466,Logan,,Adams,M,M,1961-02-21,696-555-0130,485 Ash Lane,Oregon City,OR,Oregon,US,United States,97045
14467,AW00014467,Aidan,,Russell,M,M,1961-05-04,716-555-0122,2225 Rogers Ave.,Redmond,WA,Washington,US,United States,98052
14468,AW00014468,Grace,M,Rivera,S,F,1961-04-09,878-555-0186,6922 Hamlet,Tacoma,WA,Washington,US,United States,98403
14469,AW00014469,Angela,E,Bell,M,F,1961-04-22,217-555-0158,4460 Carob Way,Yakima,WA,Washington,US,United States,98901
14470,AW00014470,Jeremy,S,Robinson,M,M,1961-02-04,348-555-0117,5 Curletto Dr.,Mill Valley,CA,California,US,United States,94941
14471,AW00014471,Gabriel,R,Gonzalez,S,M,1961-07-17,376-555-0168,8867 Terranova Drive,San Carlos,CA,California,US,United States,94070
14472,AW00014472,Natalie,L,Diaz,M,F,1961-06-03,904-555-0115,3124 Fall Creek,San Gabriel,CA,California,US,United States,91776
14473,AW00014473,Miguel,,King,M,M,1961-02-03,473-555-0153,7902 Grammercy Lane,Santa Cruz,CA,California,US,United States,95062
14474,AW00014474,Jacqueline,A,Murphy,M,F,1955-09-21,461-555-0151,9118 McNutt Ave,Oakland,CA,California,US,United States,94611
14475,AW00014475,Isabella,A,Perry,M,F,1955-08-13,521-555-0167,8368 Birchwood,Seattle,WA,Washington,US,United States,98104
14476,AW00014476,Bryce,,Reed,M,M,1955-01-18,289-555-0116,1694 Rheem Blvd.,Burien,WA,Washington,US,United States,98168
14477,AW00014477,Lauren,D,Lee,S,F,1955-08-07,181-555-0113,3543 Hilton Way,Santa Cruz,CA,California,US,United States,95062
14478,AW00014478,Abigail,H,Patterson,S,F,1954-08-09,209-555-0125,7401 Las Palmas,Langford,BC,British Columbia,CA,Canada,V9
14479,AW00014479,Samantha,J,Smith,S,F,1936-09-20,737-555-0151,205 Choctaw Court,Woodland Hills,CA,California,US,United States,91364
14480,AW00014480,Jackson,S,Gonzalez,M,M,1960-05-05,496-555-0156,6558 Nulty Drive,Vancouver,BC,British Columbia,CA,Canada,V7L 4J4
14481,AW00014481,Mary,B,Edwards,S,F,1960-08-01,617-555-0125,91 Kalima Place,Bremerton,WA,Washington,US,United States,98312
14482,AW00014482,Noah,,Perez,M,M,1960-07-22,667-555-0116,4340 Ohara Ct,Corvallis,OR,Oregon,US,United States,97330
14483,AW00014483,Nicole,A,Henderson,M,F,1960-07-22,878-555-0198,5333 Garaventa Drive,Lake Oswego,OR,Oregon,US,United States,97034
14484,AW00014484,Samantha,,Hall,M,F,1960-09-06,246-555-0133,1954 Sudan Loop,National City,CA,California,US,United States,91950
14485,AW00014485,Bailey,J,Stewart,M,F,1960-06-11,876-555-0178,5823 Trail Way,Redwood City,CA,California,US,United States,94063
14486,AW00014486,Jonathan,R,Coleman,M,M,1960-03-19,225-555-0129,9697 Clear Court,Santa Cruz,CA,California,US,United States,95062
14487,AW00014487,Seth,,Hall,M,M,1954-10-06,886-555-0139,1330 Guadalupe Dr.,San Carlos,CA,California,US,United States,94070
14488,AW00014488,Connor,S,Hughes,M,M,1954-03-05,173-555-0176,4892 St. Andrews Drive,Berkeley,CA,California,US,United States,94704
14489,AW00014489,Jason,R,Wang,M,M,1953-06-14,300-555-0115,2967 St. George Dr,Glendale,CA,California,US,United States,91203
14490,AW00014490,Aidan,B,Butler,M,M,1953-10-17,470-555-0185,8379 Surf View Drive,Coronado,CA,California,US,United States,92118
14491,AW00014491,Isaac,,Bailey,S,M,1953-11-03,356-555-0182,82 Mt. Dell Dr.,San Diego,CA,California,US,United States,92102
14492,AW00014492,Justin,M,Patterson,M,M,1953-05-26,824-555-0133,5024 Euclid Avenue,Renton,WA,Washington,US,United States,98055
14493,AW00014493,Sara,,Parker,S,F,1953-07-25,442-555-0156,8993 Escobar,Torrance,CA,California,US,United States,90505
14494,AW00014494,Cameron,,Diaz,M,M,1953-05-17,517-555-0180,5408 South St,Salem,OR,Oregon,US,United States,97301
14495,AW00014495,Nathan,,Diaz,M,M,1952-06-23,164-555-0161,6002 Hickory Drive,Grossmont,CA,California,US,United States,91941
14496,AW00014496,Cindy,,Stewart,M,F,1952-10-18,198-555-0152,6709 Prestwick Ave,Langford,BC,British Columbia,CA,Canada,V9
14497,AW00014497,Allison,,Scott,M,F,1952-10-03,546-555-0111,2015 Sunset Circle,Langley,BC,British Columbia,CA,Canada,V3A 4R2
14498,AW00014498,Katie,L,Luo,M,F,1937-09-20,928-555-0195,5254 Daylight Place,Chula Vista,CA,California,US,United States,91910
14499,AW00014499,Samuel,G,Flores,M,M,1937-04-09,226-555-0127,869 Lori Court,Downey,CA,California,US,United States,90241
14500,AW00014500,Jasmine,C,Ward,S,F,1937-11-18,202-555-0117,1707 Willowwood Ct.,Torrance,CA,California,US,United States,90505
14501,AW00014501,Ruben,,Prasad,M,M,1938-05-13,175-555-0159,249 Alexander Pl.,Beverly Hills,CA,California,US,United States,90210
14502,AW00014502,Katelyn,A,Wright,M,F,1938-09-11,397-555-0125,1686 Terranova Drive,Metchosin,BC,British Columbia,CA,Canada,V9
14503,AW00014503,Brianna,,Alexander,M,F,1938-03-20,242-555-0137,6608 Calle Verde Dr.,Walla Walla,WA,Washington,US,United States,99362
14504,AW00014504,Nicole,,Jones,M,F,1938-08-21,808-555-0169,7929 Blocking Ct.,Victoria,BC,British Columbia,CA,Canada,V8V
14505,AW00014505,Alex,K,Edwards,M,M,1938-05-25,155-555-0116,4681 Mt. Whitney,Beverly Hills,CA,California,US,United States,90210
14506,AW00014506,Stacy,K,Suarez,M,F,1940-05-20,161-555-0119,7341 Mt. Washington Way,Beaverton,OR,Oregon,US,United States,97005
14507,AW00014507,Eric,,Wright,M,M,1940-09-01,260-555-0159,6046 Flamingo Drive,Woodland Hills,CA,California,US,United States,91364
14508,AW00014508,Madison,M,Hall,M,F,1940-10-03,736-555-0191,881 Brannan Pl.,Newport Beach,CA,California,US,United States,92625
14509,AW00014509,Bridget,L,Deng,S,F,1968-03-02,907-555-0197,5967 Greystone Dr.,Beaverton,OR,Oregon,US,United States,97005
14510,AW00014510,Samuel,R,Hernandez,S,M,1968-02-18,106-555-0168,8693 Balhan Dr.,Everett,WA,Washington,US,United States,98201
14511,AW00014511,Danielle,,Rogers,M,F,1968-11-23,147-555-0143,4369 Change Circle,Issaquah,WA,Washington,US,United States,98027
14512,AW00014512,Christopher,J,Jones,M,M,1968-09-06,852-555-0198,5077 Bannock Ct.,Puyallup,WA,Washington,US,United States,98371
14513,AW00014513,Alexandra,,Turner,M,F,1968-11-20,205-555-0137,3995 Tiffin Dr.,Burlingame,CA,California,US,United States,94010
14514,AW00014514,Rachel,D,Jones,S,F,1979-09-11,462-555-0163,3358 Thornhill Place,Berkeley,CA,California,US,United States,94704
14515,AW00014515,Anna,,Cooper,S,F,1979-08-10,115-555-0159,6968 Wren Ave.,Lemon Grove,CA,California,US,United States,91945
14516,AW00014516,Tommy,,Lal,S,M,1944-11-25,1 (11) 500 555-0125,2110 Elm St.,Malabar,NSW,New South Wales,AU,Australia,2036
14517,AW00014517,Ebony,,Rodriguez,M,F,1944-07-21,1 (11) 500 555-0117,416 Yosemite Circle,North Sydney,NSW,New South Wales,AU,Australia,2055
14518,AW00014518,Ann,M,Mehta,M,F,1947-11-08,1 (11) 500 555-0112,9618 Fall Creek Road,Caloundra,QLD,Queensland,AU,Australia,4551
14519,AW00014519,Denise,S,Rana,S,F,1978-11-19,295-555-0142,5935 Isabel,Beaverton,OR,Oregon,US,United States,97005
14520,AW00014520,Bonnie,C,Xu,S,F,1978-12-18,564-555-0124,3981 Bell Drive,Bremerton,WA,Washington,US,United States,98312
14521,AW00014521,Rodney,,Romero,M,M,1947-10-11,1 (11) 500 555-0192,8055 Kiska Court,Hawthorne,QLD,Queensland,AU,Australia,4171
14522,AW00014522,Omar,C,Zheng,M,M,1947-08-20,1 (11) 500 555-0164,8527 Rock Oak Road,Melton,VIC,Victoria,AU,Australia,3337
14523,AW00014523,Lydia,M,Fernandez,M,F,1947-11-26,1 (11) 500 555-0183,4188 Lodge Dr.,Springwood,NSW,New South Wales,AU,Australia,2777
14524,AW00014524,Carla,,Prasad,M,F,1978-05-19,1 (11) 500 555-0112,99, avenue du Président-Kennedy,Morangis,91,Essonne,FR,France,91420
14525,AW00014525,Claudia,J,Sun,M,F,1977-06-07,1 (11) 500 555-0194,110, boulevard Beau Marchais,Gateshead,ENG,England,GB,United Kingdom,GA10
14526,AW00014526,Emily,,Hall,M,F,1962-01-09,1 (11) 500 555-0142,Hellweg 4534,Darmstadt,HE,Hessen,DE,Germany,64283
14527,AW00014527,Kurt,T,Raji,M,M,1962-10-08,1 (11) 500 555-0144,Auf den Kuhlen Straße 765,Kassel,HE,Hessen,DE,Germany,34117
14528,AW00014528,Casey,C,Ramos,M,M,1962-12-03,1 (11) 500 555-0118,Kulmer Straße 123,Mühlheim,HH,Hamburg,DE,Germany,63151
14529,AW00014529,Kaitlin,J,Sai,S,F,1962-04-02,1 (11) 500 555-0182,9440 First Ave.,W. York,ENG,England,GB,United Kingdom,BD1 4SJ
14530,AW00014530,Ethan,,Smith,M,M,1962-09-01,1 (11) 500 555-0116,7293 Stanford Way,Warrington,ENG,England,GB,United Kingdom,WA1
14531,AW00014531,Abigail,,Garcia,M,F,1962-01-21,1 (11) 500 555-0118,1398 Morengo Court,Warrington,ENG,England,GB,United Kingdom,WA1
14532,AW00014532,Barbara,M,Wu,M,F,1962-11-21,1 (11) 500 555-0150,818, rue de Berri,Courbevoie,92,Hauts de Seine,FR,France,92400
14533,AW00014533,Roberto,M,Alonso,S,M,1961-10-12,1 (11) 500 555-0192,3280 Oliveria Road,Berks,ENG,England,GB,United Kingdom,SL4 1RH
14534,AW00014534,Abby,P,Rana,S,F,1961-04-24,1 (11) 500 555-0147,2401, rue des Bouchers,Chatou,78,Yveline,FR,France,78400
14535,AW00014535,Dustin,,Anand,S,M,1961-05-16,1 (11) 500 555-0114,8827 Ward Court,High Wycombe,ENG,England,GB,United Kingdom,HP10 9QY
14536,AW00014536,Krystal,A,Wu,S,F,1961-07-02,1 (11) 500 555-0135,816, avenue des Champs-Elysées,Colomiers,31,Garonne (Haute),FR,France,31770
14537,AW00014537,Clayton,K,Cai,M,M,1935-09-12,1 (11) 500 555-0127,Auf Der Steige 9000,Berlin,NW,Nordrhein-Westfalen,DE,Germany,14197
14538,AW00014538,Katherine,,Brown,S,F,1962-04-20,1 (11) 500 555-0146,22, quai Paul Doumer,Lille,59,Nord,FR,France,59000
14539,AW00014539,Carrie,,Alonso,S,F,1962-12-20,1 (11) 500 555-0193,34, rue Philibert-Delorme,Paris,75,Seine (Paris),FR,France,75008
14540,AW00014540,Randy,,Lin,M,M,1958-04-18,1 (11) 500 555-0138,8848 Auburn,London,ENG,England,GB,United Kingdom,W1Y 3RA
14541,AW00014541,Douglas,D,Kapoor,S,M,1958-05-17,1 (11) 500 555-0188,Hellweg 4754,Neunkirchen,SL,Saarland,DE,Germany,66578
14542,AW00014542,Alex,I,Ward,M,M,1957-05-11,1 (11) 500 555-0117,4402 Grant St.,Newcastle upon Tyne,ENG,England,GB,United Kingdom,NT20
14543,AW00014543,Heather,,Lu,M,F,1957-08-11,1 (11) 500 555-0168,Dunckerstr 7255,München,HE,Hessen,DE,Germany,80074
14544,AW00014544,Darryl,Y,West,S,M,1957-03-14,1 (11) 500 555-0157,652, rue de Berri,Roubaix,59,Nord,FR,France,59100
14545,AW00014545,Faith,,Henderson,M,F,1956-09-18,1 (11) 500 555-0156,3532 Brookview Drive,Bury,ENG,England,GB,United Kingdom,PE17
14546,AW00014546,Christina,S,Sanchez,M,F,1956-03-10,1 (11) 500 555-0124,5492 Hacienda Drive,Oxford,ENG,England,GB,United Kingdom,OX1
14547,AW00014547,Noah,L,Thompson,M,M,1955-07-05,1 (11) 500 555-0186,9676 Hidden Lakes Court,Runcorn,ENG,England,GB,United Kingdom,TY31
14548,AW00014548,Maria,E,Turner,M,F,1955-06-20,1 (11) 500 555-0187,380, avenue de Malakoff,Dunkerque,59,Nord,FR,France,59140
14549,AW00014549,Arturo,J,Goel,M,M,1955-11-27,1 (11) 500 555-0158,Zur Lindung 7,Berlin,HE,Hessen,DE,Germany,14129
14550,AW00014550,Kristy,L,Vazquez,M,F,1937-04-11,1 (11) 500 555-0192,7111, avenue Foch,Colomiers,31,Garonne (Haute),FR,France,31770
14551,AW00014551,Michele,C,Vance,M,F,1937-10-24,1 (11) 500 555-0192,Kappellweg 242,Kiel,SL,Saarland,DE,Germany,24044
14552,AW00014552,Daisy,,Ramos,M,F,1939-10-16,1 (11) 500 555-0177,3162 Glaze Dr.,Berks,ENG,England,GB,United Kingdom,SL4 1RH
14553,AW00014553,Leah,H,Ma,M,F,1940-10-03,1 (11) 500 555-0161,2233 California St.,Reading,ENG,England,GB,United Kingdom,RG7 5H7
14554,AW00014554,Isaac,,Mitchell,M,M,1940-07-06,1 (11) 500 555-0169,6683 Brookside Drive,Stoke-on-Trent,ENG,England,GB,United Kingdom,AS23
14555,AW00014555,Jodi,D,Kumar,S,F,1942-11-14,1 (11) 500 555-0135,66, rue Georges-Clémenceau,Croix,59,Nord,FR,France,59170
14556,AW00014556,Rafael,,He,M,M,1943-03-25,1 (11) 500 555-0110,8881, rue Villedo,Drancy,93,Seine Saint Denis,FR,France,93700
14557,AW00014557,Mathew,L,Sanz,M,M,1980-09-22,1 (11) 500 555-0116,6350 Lakeview Pl.,Hobart,TAS,Tasmania,AU,Australia,7001
14558,AW00014558,Marcel,,Truempy,M,F,1970-11-12,656-555-0121,8844 Bel Aire Drive,Yakima,WA,Washington,US,United States,98901
14559,AW00014559,Ashley,,Washington,M,F,1970-09-21,202-555-0164,5456 Old Oak Drive,Long Beach,CA,California,US,United States,90802
14560,AW00014560,Kelvin,,Huang,M,M,1970-10-02,711-555-0119,410 Cardinet Drive,Bellflower,CA,California,US,United States,90706
14561,AW00014561,Eduardo,,Miller,M,M,1970-05-28,827-555-0174,7268 Norcross Lane,Shawnee,BC,British Columbia,CA,Canada,V9B 2C3
14562,AW00014562,Bryce,B,Stewart,M,M,1970-04-09,412-555-0145,744 Piedra Dr.,Concord,CA,California,US,United States,94519
14563,AW00014563,Fernando,,Carter,M,M,1969-09-24,720-555-0149,515 Wiget Lane,Olympia,WA,Washington,US,United States,98501
14564,AW00014564,Chloe,L,Bailey,M,F,1969-02-03,612-555-0181,9913 Mt. Whitney Way,San Diego,CA,California,US,United States,92102
14565,AW00014565,Natalie,L,Hernandez,S,F,1969-04-01,921-555-0171,1885 Riverside Drive,National City,CA,California,US,United States,91950
14566,AW00014566,Kaylee,R,Mitchell,M,F,1971-10-04,693-555-0156,4752 Willow Creek Ct.,Haney,BC,British Columbia,CA,Canada,V2W 1W2
14567,AW00014567,Seth,,Thomas,M,M,1971-05-25,981-555-0117,5291 Juliet Court,Shawnee,BC,British Columbia,CA,Canada,V9B 2C3
14568,AW00014568,Priscilla,C,Kumar,S,F,1971-03-13,129-555-0167,6763 Northridge Drive,Beaverton,OR,Oregon,US,United States,97005
14569,AW00014569,Kristopher,,Rodriguez,M,M,1971-06-16,796-555-0162,2290 Mt. Hood Circle,Bellingham,WA,Washington,US,United States,98225
14570,AW00014570,Hannah,,Henderson,M,F,1971-04-22,671-555-0148,6064 Tosca Way,Yakima,WA,Washington,US,United States,98901
14571,AW00014571,Rachel,M,Richardson,M,F,1971-04-27,641-555-0116,3462 Briarcliff Ct.,Bellflower,CA,California,US,United States,90706
14572,AW00014572,Melanie,,Foster,M,F,1971-04-16,266-555-0115,7933 Ashwood Dr,Lincoln Acres,CA,California,US,United States,91950
14573,AW00014573,Madison,M,Wood,M,F,1969-02-05,627-555-0181,9515 Henning Dr.,W. Linn,OR,Oregon,US,United States,97068
14574,AW00014574,Katherine,C,Powell,S,F,1969-03-18,855-555-0146,6024 Bluetail,Sooke,BC,British Columbia,CA,Canada,V0
14575,AW00014575,Rachel,C,Lee,M,F,1969-05-11,182-555-0193,8831 Cloverleaf Circle,Redmond,WA,Washington,US,United States,98052
14576,AW00014576,Anna,,Price,S,F,1968-05-22,398-555-0123,3884 Beauty Street,Renton,WA,Washington,US,United States,98055
14577,AW00014577,Natalie,A,Rogers,S,F,1968-06-12,350-555-0163,2946 Frame Ct,Corvallis,OR,Oregon,US,United States,97330
14578,AW00014578,Jonathan,,Carter,M,M,1968-01-09,954-555-0115,2752 Northridge Road,Cliffside,BC,British Columbia,CA,Canada,V8Y 1L1
14579,AW00014579,Luis,,Henderson,S,M,1968-10-23,624-555-0189,8982 Mt. Etna,Lake Oswego,OR,Oregon,US,United States,97034
14580,AW00014580,Kyle,,Diaz,S,M,1967-03-17,948-555-0151,6299 Elmonte Drive,Novato,CA,California,US,United States,94947
14581,AW00014581,Kevin,M,Adams,S,M,1967-10-21,104-555-0111,7961 Red Maple Ct.,Portland,OR,Oregon,US,United States,97205
14582,AW00014582,Marcus,,Reed,M,M,1970-02-03,210-555-0130,538 Rahn Court,Victoria,BC,British Columbia,CA,Canada,V8V
14583,AW00014583,Sydney,,Morris,M,F,1970-05-13,507-555-0112,975 Harris Circle,Lake Oswego,OR,Oregon,US,United States,97034
14584,AW00014584,Gabrielle,,Mitchell,S,F,1970-10-07,575-555-0155,1692 Collins Dr.,West Covina,CA,California,US,United States,91791
14585,AW00014585,Kimberly,,Torres,M,F,1970-04-23,233-555-0131,9809 Baltic Sea Ct,Woodland Hills,CA,California,US,United States,91364
14586,AW00014586,Todd,,Rowe,S,F,1967-11-11,742-555-0195,1908 San Jose Ave,Newton,BC,British Columbia,CA,Canada,V2M1S6
14587,AW00014587,Jade,J,Peterson,S,F,1967-10-02,796-555-0139,3249 Riverside Drive,Lebanon,OR,Oregon,US,United States,97355
14588,AW00014588,Alexander,E,Taylor,S,M,1967-07-22,386-555-0134,4660 Glenside Court,Renton,WA,Washington,US,United States,98055
14589,AW00014589,Mackenzie,R,Cook,S,F,1966-02-02,350-555-0175,8986 Wildewood Dr.,Redwood City,CA,California,US,United States,94063
14590,AW00014590,Marissa,E,Butler,S,F,1966-04-26,974-555-0179,4817 Gate Drive,Concord,CA,California,US,United States,94519
14591,AW00014591,Charles,E,Harris,S,M,1966-04-08,913-555-0120,4173 Wheel Ave.,Lemon Grove,CA,California,US,United States,91945
14592,AW00014592,Jessica,,Thompson,M,F,1966-07-26,331-555-0142,4418 Lisa Lee Lane,Walla Walla,WA,Washington,US,United States,99362
14593,AW00014593,Jack,M,Washington,M,M,1966-01-13,862-555-0136,8355 Lighthouse Way,West Covina,CA,California,US,United States,91791
14594,AW00014594,Lauren,T,Taylor,M,F,1966-08-21,249-555-0169,1177 Oily Road,West Covina,CA,California,US,United States,91791
14595,AW00014595,Andrea,,Ward,M,F,1966-04-10,379-555-0188,3337 Roland Ct,Glendale,CA,California,US,United States,91203
14596,AW00014596,Amber,W,Hill,M,F,1966-11-14,320-555-0155,1299 Carpetta Circle,Grossmont,CA,California,US,United States,91941
14597,AW00014597,Sean,L,Reed,M,M,1966-04-03,594-555-0175,9129 Shenandoah Dr.,Langford,BC,British Columbia,CA,Canada,V9
14598,AW00014598,Miranda,,Ross,M,F,1969-08-21,128-555-0181,1454 Colton Ln,Vancouver,BC,British Columbia,CA,Canada,V7L 4J4
14599,AW00014599,Charles,A,Wilson,M,M,1969-03-27,377-555-0137,1050 Creed Ave,Lebanon,OR,Oregon,US,United States,97355
14600,AW00014600,Ariana,V,Ramirez,M,F,1969-10-18,995-555-0111,2063 Trafalgar Circle,Port Orchard,WA,Washington,US,United States,98366
14601,AW00014601,Nicolas,A,Rai,M,M,1969-10-10,691-555-0141,7554 Grammercy Lane,Concord,CA,California,US,United States,94519
14602,AW00014602,Kaylee,W,Kelly,M,F,1969-09-08,542-555-0129,1277 Juniper Drive,West Covina,CA,California,US,United States,91791
14603,AW00014603,Sara,,Ward,S,F,1965-04-08,115-555-0163,4827 San Marino Ct,Redwood City,CA,California,US,United States,94063
14604,AW00014604,Nicholas,D,Rodriguez,M,M,1965-10-02,367-555-0116,6652 Deerwood Court,Victoria,BC,British Columbia,CA,Canada,V8V
14605,AW00014605,Allison,,Brooks,S,F,1965-09-25,993-555-0174,9395 Aspect Dr,Royal Oak,BC,British Columbia,CA,Canada,V8X
14606,AW00014606,Amanda,P,Cooper,S,F,1965-08-14,424-555-0137,6196 Nottingham Place,Victoria,BC,British Columbia,CA,Canada,V8V
14607,AW00014607,Isaiah,,Nelson,M,M,1964-05-04,566-555-0155,4166 Deercreek Ln.,Lake Oswego,OR,Oregon,US,United States,97034
14608,AW00014608,Warren,A,Gao,M,M,1964-02-04,523-555-0163,8193 North 126th St,Bremerton,WA,Washington,US,United States,98312
14609,AW00014609,Julia,,Phillips,S,F,1964-07-06,102-555-0139,1288 Mt. Dias Blvd.,National City,CA,California,US,United States,91950
